"gene","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Ccl7",0.0213042660751926,0.00831656991824487,-0.00681477912849475,-0.000680147422506078,-0.00313667721286428,-0.036494149104176,-0.0767758939164826,-0.0028097546385626,0.00378027136828732,-0.0412425208616665,0.0373998327370115,0.000325044301641203,0.00788857242384113,0.00220632062991886,-0.00806986292505133,-0.0137838930773709,0.00551709626351558,0.0157916724069908,0.0346364483609335,-0.00190213247658176,-0.0109444542288834,-0.00654702258775047,-0.0200307332727001,-0.0416581611759109,-0.0148096099934914,-0.0239398440625095,-0.0218337428992502,-0.0487477504087957,-0.0221853068485615,-0.0178210082692051,-0.0112915219457352,-0.0223861371303132,0.0242261275117442,0.00232181687017806,0.00468886244874507,-0.0288691620119134,0.00972537578461323,-0.00791583645780018,0.00434807979999118,0.0340830132041643,-0.0298779835922386,-0.00848534342885434,0.00299533753985658,-0.0125797080226254,-0.0152996369360625,0.0984467077908606,0.00894130482751128,-0.00589857849158392,-0.0188094562459082,0.0152782513539837
"Cnp",-0.00836196527741136,0.0386249319860653,0.011637855229824,0.0725606040319737,0.00960586946408747,-0.00196721789367417,0.00404506345214959,0.00233925675037542,0.00466274397573945,-0.00631285348058134,-0.0106595312100941,-0.000878648700602427,0.00451893133055103,-0.00263922468465397,-0.00545828506126378,-0.000410188882913708,-0.0103817195899536,-0.000158663417710207,0.00371858036979455,0.00376558779232354,-0.0024749762866135,0.000239993729698871,0.00956357921811025,0.000337581955319422,0.00335983700361408,0.000903120333293584,-0.0167821448993518,-0.0143981526506857,-0.022186423360139,0.000556084681507228,0.00603802900963074,0.00323643761826245,-0.00556140027075731,0.00782325153642228,-0.0203891685814015,-0.000353162818704249,-0.00542536846499965,-0.00138980247237343,0.000353698901059593,-0.0124192938216568,-0.00766676078766227,0.0220978641655048,-0.00803471330182438,0.0108823766149907,-0.00403055339119744,0.00193280124281983,0.0100447662207814,0.00782565936627295,0.00259836049443443,0.0110071838402888
"Enpp2",-0.0166871182132288,0.0229792116301238,-0.00375611337231636,0.0178897777607857,-0.0939283631173481,0.00795368144934299,-0.00703653943730697,-0.0439624093528494,-0.021517385969821,0.020791899686114,0.00183777377626119,-0.00533626263900143,-0.00469429884964676,-0.00594639374202409,-0.00725749594062923,0.0144256916925996,0.00580279008372657,0.00939102712314239,0.0301639781768408,0.00296353297525492,0.00098791132233469,0.0235851725384902,0.01448184521395,0.021137441743344,-0.00332793173003376,-0.031380909514852,0.00755260120597738,-0.0184510573662387,-0.00531169721421989,-0.021654431192702,-0.00030334394186669,0.0429779532329335,0.00867020887576638,-0.0124067253213115,0.0136057578034932,0.00830318473919547,-0.00251152472268565,-0.00526913433946475,0.00972402203987492,0.00761491637715827,-0.00892309572312576,0.00119078641198182,-0.00346570484213797,0.00638491879380601,0.00457215219672974,0.0122770069877522,0.007375232767293,0.00618955448893097,-0.0034804499265298,-0.00839271682874785
"Mgp",-0.0175023931536835,-0.0047491828652239,-0.0562687697545902,-0.00300477566663497,0.0182775723360052,0.0021434091422646,-0.00987412335749713,0.0215507176735407,-0.0295035133836772,0.00163384554827957,-0.0162857008505042,-0.057880796372065,-0.0563820538814256,0.0445318897178321,-0.0783736706482924,0.00427935378843424,0.00541014560067369,0.0589279662349933,-0.0385525427531294,0.0127779126879841,0.0325943113550719,0.0706767771555881,-0.0380676832416847,0.0360508109056829,0.0311891229316234,-0.0314622498328265,0.0408158706982676,0.0313143363286174,-0.0144920802000479,-0.0437993968607858,0.0453695150810557,-0.10595414906038,-0.0420653762986132,0.00348077138640588,-0.0204850104355336,-0.012305420381977,-0.0126631559530531,0.00488135767948571,-0.0308161649916738,0.0125983287276695,0.00213886834393991,-0.0123040510316009,0.0204213699320799,0.0521212387780832,-0.034615764713465,-0.055001306401144,0.0694597555742824,0.0201469816507368,-0.00307945616074959,0.0115228880389479
"Acta2",-0.0176996029588896,0.00388909879869297,-0.0956490269958155,-0.00339127251492092,0.0259421914783254,0.00762684649141887,0.00873056340439614,-0.0329412916328569,0.0585384214197232,0.00359451091625712,0.0126012318755174,0.0018134547328061,0.00751928637740711,0.00267063275768342,0.0124547751282326,0.00233807966027514,-0.000319149343901655,0.00555455262109812,0.00652777039404391,0.000297168441149458,-0.01400669647327,-0.00100524036371476,0.000333892935794501,0.0069951629448366,-0.0055217449569299,-0.00141214357618364,-0.0222899529579618,0.00415530081787354,-0.00834749381260526,-0.0100811607087762,0.00489346518798586,0.0100848651374054,0.00393753162046852,-0.000727134016632254,0.00439512789814174,0.00651184298929193,-0.00350705007255768,-8.36379756382997e-05,0.00194469726420954,-0.00877901538348523,0.00361974476756206,-0.00470706686568553,0.0173506198185535,-0.00681189238267557,-0.0156861760251205,-0.0107722394166694,0.0105934018404974,0.00532432103670092,0.00143140079481786,0.0038491279847384
"Ngp",0.00224605340876412,-0.000260557918812062,0.000830450787259019,-0.000216116454887007,-0.000195357381453143,-0.00681961932101967,0.0395811954410586,0.00160861781335319,-0.00453789558128432,0.0200113942889512,0.0319530232718601,-0.00634453289308413,0.0085096139504608,0.0127760916991421,-0.0105178072790282,-0.00239886799088004,-0.0467061428834321,-0.00224298089448131,-0.0391037780004085,-0.0691726346161972,0.0416498003317068,-0.0449183088787906,-0.0334340039233418,0.0175282457299476,-0.0317736466919695,-0.076704866552723,-0.00973819938887461,-0.0480273232788593,0.0327012838987425,-0.0187183642636477,-0.0997642398279869,-0.0197904667243412,0.0364300343345363,-0.0385207177209263,-0.0847680479105588,0.0471295757125283,-0.0067254648078116,-0.0908738719968707,0.00158163656115526,0.0089323737989282,-0.0137855014202532,-0.0151326980722879,-0.00671125688766787,-0.0134705238718506,0.00708326765665432,-0.0280644134838903,-0.0271418577501445,-0.000517267925238258,-0.00940188673148756,0.012279059264398
"Mobp",-0.0107461247694867,0.030021868146606,0.00694800936435981,0.0861386178535262,0.00517606958194465,-0.00768875978406122,-0.00535947049263592,-0.00210962329878952,0.000962613426946613,0.00347735064616315,0.00205121282193515,-0.00380534555373481,0.00392316192521923,-0.00691177832261067,0.000762226228882426,0.00588381923540415,0.00290820270579078,0.00708399852468923,0.0149215060316044,-0.00262259811813005,-0.00204765395427477,0.00787923985300021,0.00884886100583487,0.00575406417612136,-0.00509182887326594,0.00133386906655347,-0.0110410041190761,-0.00840801355005415,-0.0237314767549385,-0.00344600125313406,-0.00875211789781149,-0.00600812545769746,-0.0191425394432873,-0.0101326446757091,0.0089090667411956,0.00401173874154592,-0.000835318167115963,-0.00264481831979028,0.00184768196011903,0.00785609181712418,0.00281869619065804,-0.00326363202408786,0.0154389646390911,-0.0015946728096056,0.00636420810897821,-0.00924598929181868,-0.00284437581566105,0.0134429019114327,-0.0134546598021863,0.00903656913432351
"Slpi",0.0123447989584866,0.00278477386170354,-0.00635930839041722,-0.00176591531981528,-0.00335626930619074,-0.0745999140304918,0.0701638066510527,0.0143109523168002,-0.00920308809642563,0.0858763287450156,0.092417983321359,-0.0111601916979399,0.00776950362802734,0.00718244249359488,-0.0110937168246251,-0.0244707465906166,-0.0042249396045702,-0.00301980123600006,-0.000284773908168226,0.0293612553530789,-0.00810810939462,-0.00541426001802245,0.00724222028201311,-0.0103175457083159,0.00698547713700207,-0.00992078522123078,-0.00343234557034645,-0.0193346356715447,-0.0161553306726876,-0.0061383649110906,0.0108513975939976,-0.00242677501336665,0.00628052642112423,-0.0214186691653523,-0.00456835249290907,-0.0105999551519108,-0.00793336933356111,0.0168069372984035,-0.0232985067075661,-0.000952906549537453,-0.00615487945227418,0.0176353894937288,0.00586310705974288,0.00317757037762417,0.00994119551115131,-0.0205923763876118,-0.0246617679932593,0.00236367374326095,6.36371768502568e-05,0.00536335984857019
"Mbp",-0.00920581545284737,0.0285957998631938,0.00683297851991489,0.0787294433570053,0.00642813805751534,-0.0101643769119933,-0.00856924011471763,-0.00210104084301787,-0.00237161347895651,0.00297184644307971,0.00413763443433583,-0.00397288136919167,0.0106092552567371,-0.00427020760799282,-0.00452752993678672,0.00648927151277713,0.00344125718169395,0.0104496464909429,0.0133069141993303,0.00213811252489537,0.00158367452260706,0.00672423122987121,0.00580096625283589,0.00869709508946579,0.00170662175307967,0.00134969303014392,-0.0128817200815504,-0.0111802479681013,-0.019563761924393,2.14993987349005e-05,-0.00172361388173283,-0.00422395371964489,-0.0173045515364444,-0.0106785214539761,0.00669210243311224,0.0080050830776432,-0.00398703321872271,0.00303567273972678,0.00674575341564761,0.0141296865838568,0.00126317860691967,0.00146499462623374,0.0116712092549126,0.00658151999372611,-0.00184039601179501,0.00648858499961704,-0.000363629159570669,0.00903718822521863,-0.0078304429099693,0.0105890005765847
"Pf4",0.0193114788438164,0.00406205846773883,-0.00303862123154538,-0.00111034977247068,-0.00252016181096364,-0.0199650005971702,-0.0400379182394763,-0.0249510659900145,-0.01721467362964,-0.145474904306983,0.116352596450731,-0.0486271447983149,0.0421004687010692,-0.00485321545578143,-0.0280574340639574,-0.0188836799738401,0.0103127412074699,-0.00641370740518099,-0.0165595294232448,0.0231704215241834,-0.00626128081385332,-0.0229211401873209,0.00558623993652632,-0.0162022006145777,-0.0024492297035491,-0.00835101589086868,0.0086614987230012,-0.00705805290513909,0.000484763952458147,0.00350229208052633,-0.00142732480231662,0.00189790344549881,0.00629149638485045,-0.0105540829997552,-0.00435293671423947,-0.00178520233200918,-0.0177634245836693,-0.00908442101478514,0.01225017643938,0.00908914236015463,-0.00547089874737662,-0.00377713033520858,0.00266190231774694,-0.00677409982879088,-0.00531489618331285,0.0324930458617055,0.0240006346688266,-0.00439183235134383,-0.00111471113238591,0.0119785887231628
"Ackr1",-0.00417112829975323,-0.00568715612830523,0.00249175764298376,-0.000791173779182864,0.000313808156638703,-0.0112140832978369,-0.0320562334262669,0.0134501425874151,0.0102866845308015,0.0270703307072435,-0.0186440554186904,-0.0933570331671915,0.0339125192598956,-0.0463661271552402,0.0123005338306014,-0.0190052175932556,-0.0595862433665021,-0.00893111467970349,-0.0421760331477183,0.0167359914297046,0.0487784417848945,0.108264990777153,-0.036187679480547,-0.0172445424612021,0.00746061193719574,0.0496872968746196,-0.00837438279363655,0.0486167001158125,-0.0399178542080305,0.0348973296065259,-0.0833566485412092,0.0406935785701113,0.0432479470570997,-0.0090613510789114,0.00607810541059285,-0.00993347654338476,0.0407081528826647,-0.0158132270356178,-0.0220788289838961,-0.0252019738578412,0.000270296137170897,0.00806442014998142,-0.0253953882316976,-0.0396380830921957,0.0264985265563735,-0.0154532014320133,0.0670935635776036,-0.0184654613817516,0.00997005349659456,-0.0448853325579793
"Apod",-0.0233054037487865,-0.00470539316404432,0.0159920838543373,0.0436655572942379,0.00769516865871789,-0.00541699489442856,-0.0131744797394207,0.0206489027161241,-0.0291024491573176,-0.0003214959170129,-0.00232639023587472,-0.0285267482165317,-0.00817510549064478,0.0334046160745802,0.0899907219962797,-0.0216836794321517,-0.0668448018144156,0.0200069569118352,0.0058398674307053,0.0290731666822171,0.0309047750690978,0.0591466644742102,0.00413997396900101,0.0158819123132019,-0.00781093657653444,0.0373050545083523,-0.0466979214742331,-0.0255091550504722,0.0180494585989819,0.0123259787078913,-0.0606276494487016,0.0105005654905994,-0.0268355295557529,-0.0118094513940406,0.0385840334325609,0.0120756640590327,0.00111013943167938,-0.00121722612839488,0.0278407425236533,0.0216170687519723,-0.0101598494654925,0.017075818526406,-0.0650396568597476,-0.0404437492643369,-0.0166137345681337,-0.0204488661967293,0.0383717068131236,-0.0557500427994671,0.0320601149515278,0.00154678892263502
"Tagln",-0.0195553444882944,0.00353806016400049,-0.102262878699342,-0.00315925465697482,0.0280410408030197,0.0103223307252831,0.0102266829707016,-0.0398239744202109,0.0630456993625442,0.000954996938759822,0.0134172690295533,0.00458646925015957,0.0054135868331611,0.00402996564838808,0.0136092133371732,0.00139902276053147,-0.000547687650807234,0.00378803565960338,0.00226117557769838,-0.000446291814663139,-0.00846205728126738,0.00141786238810351,0.00244455959359355,0.00570178524904363,-0.00424407434729686,0.00247692295525785,-0.0121541513342347,-0.000492232869878162,-0.00386751901759295,-0.00905407555881164,0.00168328271865825,0.00634432839243342,0.00229801380423941,0.00377100335287233,0.001035842805136,0.00602710363504439,-0.00573037294085852,0.00279640325547267,0.000830592608597779,-0.0134580955197504,0.00218474543261688,-0.00491161085610524,0.0134045688885434,-0.00342491497581144,-0.00834705139078003,-0.000609549522078301,0.0118662369622593,0.0023216115225351,-0.000659768133265265,0.00288689908966414
"Aplp1",-0.0229190135176544,0.0541930570548237,0.0135142938470749,0.0642099827489369,-0.00107727532642418,-0.00400046437301203,-0.00217222161982205,-0.0155391826433117,-0.00496899887029566,0.00813146647342944,-0.000408233801273648,-0.00229850608779204,0.00264557114720247,-0.01006727292291,-0.00536974831778029,0.00477884504714114,0.00347351454262159,0.00805212556338116,0.0104370723406772,-0.00129674569226517,-0.00349691184061985,0.00651101685908538,0.012228780938954,0.00800647017007021,-0.00353498709619048,0.00299857098573732,0.000419671477369741,-0.00119907072045258,-0.0176706533689458,-0.0259030955337815,-0.0211579941530868,0.011590713797788,-0.0257133042023789,-0.0277140916432605,0.0182602518600673,0.00116264182355709,0.00303586460589068,0.00121862496853946,0.00936879035613878,0.00496614399476825,-0.0110295475299698,-0.00828799499072376,-0.00585643370547501,0.00473968142058287,0.0188981666129474,0.00573110098823404,0.00420988423180868,0.00043222300514978,-0.022716310674342,0.00871184434164469
"Cd209a",0.0058405848918138,0.00107774653396726,-0.00193578371874892,-0.000320355629741892,-0.00163144774049027,-0.0194367646135124,0.0161710035331676,-0.00882976039873229,-0.00357671787917458,-0.0294068083348386,-0.0503456039050606,0.000919117655894677,0.0230428858555374,0.00168489030314065,0.00209314832655492,0.119437956732866,-0.0336205733559249,-0.00827733780955931,-0.0505063608566064,0.0809003114258059,0.0138607592570186,-0.0369206442899632,-0.00103895350082464,0.00394742667567772,-0.0225896249929469,-0.0407281086790738,-0.00571094248127419,-0.0143625965195272,-0.00470236441666535,0.000746799503797859,-0.0141222435328507,0.0230736726839948,-0.0209295343726181,0.0131911488592821,0.034312786368636,-0.0167319371769626,0.019106338540473,0.0491188809277994,-0.0389528755317117,0.0086187036070623,0.0625885746801272,-0.0182862792628101,-0.0162002213940052,0.0123746880048487,0.0124181960731235,-0.0362631443384203,-0.0168846149486823,0.00301552152371605,0.0461880815337974,0.0390998340601981
"Plvap",-0.00276296040681817,-0.000902306009598624,0.000212968973750846,-0.00105462589384064,0.00174709351728355,-0.00123498651261248,-0.00188250927095582,0.00622224955502506,0.00223146462983365,0.000611809064401481,-0.0113513675669033,-0.0366007713413487,-0.0184430341300432,0.0175112421524981,-0.066956735214775,0.0261513946942437,-0.0110581563473923,-0.202143450330016,0.179234508464943,0.00865152967871275,0.0971833353983146,-0.0287719710146333,-0.0305334943296747,0.0752578346949584,-0.00623077588054412,0.0120267428367299,-0.0251680732417153,-0.00569097357861194,-0.0148924303530744,0.0116930700190963,0.0171361411130247,-0.00867981208939028,-0.00110261406140232,-0.00527951232485394,-0.00530790701792914,-0.0308948732954878,0.00025457708177226,-0.0044038535955573,-0.0192728815720808,0.000916708595821703,-0.0119077182267913,-0.0135713218874003,0.00562757712224019,-0.0266145193299212,-0.00948047133342509,-0.00343978574425276,-0.0108650908682587,0.00379446120970193,0.00568935448684759,0.00144043218747866
"Cxcl2",0.0191128370716875,0.00637699292969181,-0.00856129806220898,-0.0020819065615688,-0.00313443545794333,-0.083265523050953,0.00587354368850998,0.010522910491534,0.000926591971147623,0.0602508525560862,0.0678473548744678,0.000815368763464399,-0.00517204339346403,-0.00439477013761192,-0.00067715272808672,-0.0318080169492771,0.0541626163797351,0.00277848533838605,0.0299001801167636,0.11454111874581,-0.0286372193429335,0.0165764590351435,0.00998784306743075,-0.0261554343512202,0.0127563414848463,0.00840633932798238,-0.00972917307223214,-0.00159641738599982,-0.021918436280647,0.00235427190948052,0.0347909334597756,-0.00393849492170368,0.00995788882333739,-0.00508947108241782,0.0200408489759287,0.0066504620035129,0.000921297218086622,-0.00429144720669333,0.0299379213132665,-0.0100875862957392,-0.019754321528235,-0.010936482185753,-0.00311291645747904,0.0137028032975999,0.00182755339165334,0.0266580548675031,0.00686158572087037,0.0147719911463046,-0.00758149940270842,0.00991624569882003
"Aldoc",-0.0214087893851589,0.0675530977482226,0.0250653379080729,-0.0452168842896717,0.0279831699170911,-0.0102963061252881,-0.011607418908598,-0.0064659375260814,0.00750817621103894,0.00563290425022447,-0.00229787785154574,-0.00116986579451587,0.00489081030295118,-0.0118289089567778,-0.00233953312364922,0.00496055032986608,0.000263551361718622,0.0105540412429621,0.00703932304530005,0.00190787076356564,0.00292331823897875,-0.00499414627849747,0.00067682625300951,0.00886134548775472,0.0286991596890699,0.00561460790412935,-0.0223068713441761,-0.023498377856048,-0.0100337741322769,0.00701580524825713,0.00875917368311973,0.00536386288063106,-0.0120200642514984,0.0134183882049783,-0.0123511909866163,0.00833960744592462,-0.00768582153283584,-0.00360026758200095,-0.000239412919475756,-0.00186337447649046,0.00679622998805557,0.0096049119867358,0.00207211750561912,0.0070149918597164,-0.00492593257162079,-0.00438229048351098,-0.000518018351594263,0.00703817374950869,-0.000433602030568129,0.00774379052678137
"Nkg7",0.0018632431435877,6.64648649456167e-05,-0.000882255649019148,-0.000236228453816664,-0.0017134799927887,-0.00928411825484364,0.0115079761059459,-0.00620484083254301,-0.00304850009012408,-0.00918913598811612,-0.0678289359627525,0.00671575143649299,0.137059562599673,0.0846667081227696,-0.0461378394097082,-0.114965177270019,0.0275327007299569,0.0320268187935478,0.0271518403482164,0.000804967869936329,-8.03723839326559e-05,-0.00454485740389678,0.0201753560696288,0.00973229350685941,-0.0027608332460225,-0.00729165885475472,-0.00247349053851013,0.00592473200446747,-0.0139448985697237,0.00562662088208683,0.00744775325209087,0.0160584276095252,-0.00852849529746833,0.0320268720404954,0.0128448936907321,0.0130508505182378,-0.00157448320723435,-0.0180082746664372,-0.0219262936502059,0.0117272079521145,-0.00405504318616846,-0.0549683019773409,-0.0237661614271502,0.00214646734242859,0.00533495916421546,-0.017072560844654,-0.0170072995523526,0.00268951881876947,0.0103060500010039,0.00338930605044285
"Tmem212",-0.0037860724761931,0.00720593568680059,-0.00271513052187215,-0.00335671118146487,-0.0172225731960892,0.000143914098495256,0.0166484077804246,0.109181448095813,0.0559489060945623,-0.0321416339105794,0.0056104611962426,0.0175551513006081,0.0079409124939354,-0.00401282886599195,0.00217659064719477,0.0042877591930884,0.00673842971184229,0.000127285425945443,0.00227505085839398,-0.00701871168384477,0.0015223364656776,0.0153290693213175,0.000946899960071616,-0.00363290623563501,-0.0273056983713968,-0.0072586429569683,0.0066883811173257,0.00855014500213362,-0.0214254404695435,-0.0242345151397856,0.000544670153434329,0.0177174471548326,-0.012622182954413,-0.0186356309775676,-0.00509255246110854,-0.0100127243861474,-0.000966108115198423,0.00398566988464088,0.00980139179841148,-0.00369389308336822,-0.00689842387871562,-0.00802559968444941,-0.00721085865537196,0.00505252100397512,0.0109619265517846,-0.00413525319934255,0.00448388945546952,-0.00184189037702373,0.00674251708709812,-0.00833319982101153
"Ifitm6",0.0161639008903588,0.00215629790575585,-0.00638904666056303,-0.00172673045763909,-0.00416381186917172,-0.0792118816987058,0.0915095046690348,-0.0037451988759965,-0.0133643549654464,0.0189926988687011,0.00839665208422838,-0.010010665571338,0.000398291126760229,-0.0161904274806616,0.00249415724950837,0.0473700695622862,-0.0606423960485691,0.0282031070628755,-0.0111616024199629,-0.140088182243124,0.0388303644637123,-0.0321423554511188,0.00782274463690542,0.0467827793534724,-0.00836261534938985,-0.01842330601813,0.00771681199939102,-0.00659849213616266,0.0324761871033309,0.00679980920115619,-0.0532884566943689,0.016713592710824,-0.00909908840520295,-0.0222267852790777,-0.0293840319768349,-0.0208299597151949,0.00555853626867406,0.00893946251485874,-0.0515384176156011,0.0232458189708484,0.0786169874259079,0.0266716390758443,0.0169976114519161,-0.00162605455387103,0.000927861453553821,-0.00789021450018608,0.00111059515267348,-0.00284588828997766,0.0300241182250135,0.0339131202410464
"Camp",0.00117586227157502,-0.000204175970992541,0.000364530896213376,-0.000387714558741731,-9.23930902240557e-05,-0.00365664534367555,0.028341807225334,0.000387984166694036,-0.00331498135865595,0.00858853416884004,0.0210342641402369,-0.00374680935198538,0.00643545416050282,0.00627315982994253,-0.00745331164510315,-0.0016980601436612,-0.0353075734940614,-0.00435245108471069,-0.0303511610466079,-0.0550426753805192,0.0322299737039237,-0.0378163752643002,-0.0274000919062731,0.0133179934303157,-0.0282901372919319,-0.0616612820208642,-0.00754576301564781,-0.0369041410355186,0.0317122225816211,-0.0125746578959606,-0.0838101363764669,-0.0228620410428991,0.0339220031082239,-0.0419620983959372,-0.0784482452457306,0.0419055630585408,-0.00224421884779627,-0.0743033363851285,0.00113319722188348,-0.00228329052822577,0.00595806797313487,-0.0105241704889513,-0.00812238672676017,0.00729546665100644,0.00416968326269924,-0.0331108500449209,-0.0264550257513749,0.00841165479378777,0.00297466007581459,0.0145694163950921
"Mag",-0.00752584715561612,0.0331617013868025,0.00847236870089334,0.0929266647152775,0.00632204689062208,-0.00175363756789439,-0.00224923656035041,-0.00229451890405048,0.000241705553165819,0.00379947996314583,-0.00242225620893963,-0.000484797832964187,0.00301463513739776,-0.00390760906574229,0.000625133211813396,0.00289013191529182,0.00413240753869348,0.00432181918450933,0.00720228873755646,0.00263509009727431,-0.000445230868152904,0.00337945298578332,0.00682262823495358,0.00293432388995946,0.00218174027155894,0.00162747331591554,-0.01142613971002,-0.00446958465792642,-0.0144496485552527,0.000340675675873591,-0.0139037729541692,-0.0072508322414263,-0.0272519553106003,-0.0181868267333266,0.0110794601013692,0.00302619442582866,-0.00486272216239527,-0.00778575785057964,0.00306692023799856,0.0107125388002835,-0.0130665654724151,-0.00709360313882646,0.00504412406693586,-0.00629435197144091,0.0152595499645672,-0.00699216653251281,0.000249490095549733,0.00495383451067349,-0.0197214489031884,0.0167419786524127
"Myl9",-0.019504618546671,0.00437982630853009,-0.101640214858973,-0.00378917414800979,0.0293259380563507,0.0129294624589763,0.00436077646352612,-0.0098636924337267,0.00170085698219181,-0.000827654629944635,0.00717206810313238,0.0243500932989479,0.00330804013371648,-0.0183439117695714,-0.00197179831786179,-0.00710413364756934,-0.0122531206269962,0.00783208255975573,0.00470300521837148,0.00466933526941591,0.0142507051222933,0.00496179295924582,0.0133491103152359,-0.00565405106614245,-0.00106987545265899,0.00112992680745423,0.0120676904831954,-0.0206718286708916,-0.0164715191670061,0.00918299780199389,-0.00441035693035635,0.00539168181224664,0.00299205372859937,0.00327966471530759,-0.000558247773384329,0.0109021180922268,-0.00487233337536464,0.00326825713384212,0.00449694575470004,-0.00895362408740272,0.00119432812022051,-0.00242769251709241,0.0104243425151533,-0.00131105885947733,0.0102807321413445,-0.00387534304013158,0.0069176449835166,0.0040415431248015,0.00258937498149163,0.00163112653355644
"Ccl12",0.0427542377672235,0.0136689663284539,-0.00573536912854105,-0.000278869986402988,0.00216918132585398,-0.00480813227899789,-0.0861097979412782,0.00498662697498324,0.0132692249192295,0.000255029099384702,0.026334262281623,0.00680663342478483,0.0273327584066927,0.00466925640447698,-0.0153272271638285,0.0382785478857055,-0.0405991170500031,0.0749807348234783,0.0871849572970597,-0.0294455163927205,3.10441036626903e-05,-0.00368773221377301,-0.0577785385327977,-0.0848333974302989,-0.00974332872602909,0.00323462726014524,-0.02395039901732,-0.0429984863204088,-0.033824755752346,-0.0290466958908774,0.0452336532903642,-0.0336928035450726,0.0176290269981927,-0.0128759877351937,-0.00809320167399793,-0.0190456989505991,-0.0219726256359769,-0.00379102707799676,-0.0208276666629062,0.0205835456954888,-0.00589035407372956,-0.0140882182050564,0.0171782924852911,-0.0121633250119433,-0.00989849883799604,0.0228599476748376,0.00159645899982448,-0.0155238642612336,0.0332327438565286,0.00731056483291178
