gene,importance,rank,method
Rbp1,0.016184771108898977,615,scBERT
Ehd4,0.016178815146907534,616,scBERT
Csf1,0.016178781302790466,617,scBERT
Sncg,0.016178669866812448,618,scBERT
Slc40a1,0.01617110445048263,619,scBERT
Npy,0.016147044627142428,620,scBERT
Zfp691,0.016127660032969462,621,scBERT
Ccdc109b,0.016127038893613596,622,scBERT
Slfn4,0.01612186813095201,623,scBERT
Rad54b,0.01610994322099089,624,scBERT
Pde4b,0.01610858418702365,625,scBERT
Mrps6,0.016107755376420077,626,scBERT
Cit,0.016102604426244886,627,scBERT
Mx1,0.016102186708122104,628,scBERT
Flrt2,0.016099512196655744,629,scBERT
Mrc1,0.01609339737880779,630,scBERT
Kctd14,0.016079102328456888,631,scBERT
Sat1,0.016078481051688038,632,scBERT
Ifi30,0.016074934776437254,633,scBERT
Arhgap15,0.016067595339886134,634,scBERT
BC051019,0.016066066233104415,635,scBERT
